Project Name,Package Name,Type Name,Code Smell
dbeaver,org.jkiss.dbeaver.ext.kognitio,KognitioDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.kognitio.model,KognitioMetaModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelAbstract,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelAbstract,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelADIntegrated,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelADIntegrated,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelADIntegrated,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelADPassword,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelADPassword,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelADPassword,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelCustom,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelCustom,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelCustom,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelDatabase,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelDatabase,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelDatabase,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelMFA,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelMFA,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelMFA,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelMSI,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelMSI,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelMSI,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelNTLM,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelNTLM,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelNTLM,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelWindows,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelWindows,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.auth,SQLServerAuthModelWindows,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.edit.generic,SQLServerGenericProcedureManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit.generic,SQLServerGenericTableColumnManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit.generic,SQLServerGenericTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit.generic,SQLServerGenericTriggerManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit.generic,SQLServerGenericViewManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerBaseTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerCheckConstraintManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerDatabaseManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerDataTypeManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerExtendedPropertyManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerExternalTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerExternalTableManager,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerForeignKeyManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerIndexManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerLoginManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerObjectManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerProcedureManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerProcedureManager,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerSynonymManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerSynonymManager,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerTableManager,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerTableTriggerManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerTableTypeManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerTableTypeManager,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerUniqueKeyManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerViewManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.edit,SQLServerViewManager,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.internal,SQLServerActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.internal,SQLServerPreferencesInitializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.data,SQLServerDateTimeOffsetHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.data,SQLServerMoneyValueHandler,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.model.data,SQLServerStandardValueHandlerProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic,SQLServerGenericDatabase,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic,SQLServerGenericDataSource,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic,SQLServerGenericIndex,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic,SQLServerGenericSynonym,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic,SQLServerGenericTable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic,SQLServerGenericTableColumn,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic,SQLServerGenericView,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model.generic,SQLServerMetaModel,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,AuthInitializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDatabase,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDatabase,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,DataTypeCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SchemaCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,TriggerCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDatabaseTrigger,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDatabaseTrigger,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDataSource,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDataSource,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,DatabaseCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SystemDataTypeCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,ServerLoginCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDataSourceInfo,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDataType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDataType,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDataType,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDataType,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDialect,Multifaceted Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDialect,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDialect,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerDialect,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExecutionContext,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExtendedProperty,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExtendedProperty,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExtendedProperty,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,DataTypeListProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExtendedPropertyCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExtendedPropertyOwner,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExtendedPropertyOwner,Rebellious Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExternalTable,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerExternalTable,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,AdditionalInfoValidator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerLogin,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerLoginPasswordManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerObject,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerObject,Wide Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerProcedure,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerProcedure,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerProcedureParameter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerProcedureParameter,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerSchema,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerSchema,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerSchema,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerSchema,Hub-like Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,TableCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,IndexCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,UniqueConstraintCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,ForeignKeyCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SequenceCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SynonymCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,ProcedureCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,TriggerCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerSequence,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerSSLHandlerImpl,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerSSLHandlerImpl,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerStructureAssistant,Unexploited Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerStructureAssistant,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerSynonym,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTable,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTable,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,CheckConstraintCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableBase,Multipath Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableBase,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableBase,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableCheckConstraint,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableColumn,Multipath Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableColumn,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableColumn,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,IdentityInfoValidator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,DataTypeListProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableForeignKey,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableForeignKeyColumn,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableForeignKeyColumn,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableIndex,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableIndex,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableIndexColumn,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableIndexColumn,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableTrigger,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableTrigger,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableType,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableType,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableUniqueKey,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTableUniqueKeyColumn,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTriggerBase,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTriggerBase,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerTriggerBase,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model,SQLServerView,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model.session,SQLServerSession,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.model.session,SQLServerSessionManager,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql,SQLServerConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql,SQLServerConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql,SQLServerDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql,SQLServerGenericDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql,SQLServerGSS,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql,SQLServerMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql,SQLServerUtils,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql,SQLServerUtils,Hub-like Modularization
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolTableRebuild,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolTableRebuild,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolTableRebuildSettings,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolTableTriggerDisable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolTableTriggerDisable,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolTableTriggerEnable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolTableTriggerEnable,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolTableTriggerSettings,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,SQLServerToolWithStatus,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.tasks,ToolStatus,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config.generic,SQLServerGenericProcedureConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerCheckConstraintConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerColumnConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerDatabaseConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerForeignKeyConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerIndexConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerIndexConfigurator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerEditIndexPage,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerLoginConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerProcedureConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.config,SQLServerUniqueKeyConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.editors,SQLServerSourceViewEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui,SQLServerConnectionPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui,SQLServerCreateDatabaseDialog,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui,SQLServerUIActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.ui,SQLServerUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.views,SQLServerAuthConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mssql.ui.views,SQLServerSSLConfigurator,Unutilized Abstraction
dbeaver,(default package),MySQLErrorsTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.data,MySQLDateTimeValueHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.data,MySQLJSONValueHandler,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.mysql.data,MySQLNumberValueHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.data,MySQLValueHandlerProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLConstraintManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLDatabaseManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLEventManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLForeignKeyManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLIndexManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLPartitionTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLPartitionTableManager,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLProcedureManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLSequenceManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLTableColumnManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLTriggerManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.edit,MySQLViewManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.model,MySQLCatalog,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,MySQLCatalog,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,MySQLCatalog,Hub-like Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,AdditionalInfo,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,AdditionalInfoValidator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.mysql.model,TableCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,IndexCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,UniqueKeyCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,CheckConstraintCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,ProceduresCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,PackageCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,TriggerCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,EventCache,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.mysql.model,SequenceCache,Cyclic-Dependent Modularization
